#,Date-Time (French Polynesia Standard Time),Ch: 1 - Temperature   (°C ),Ch: 2 - Light   (lux),Button Down,Button Up,Host Connected,Stopped,End of File
14440,03/18/2023 15:54:00,29.98,3258.88,,,,,
14441,03/18/2023 15:56:00,29.81,3182.08,,,,,
14442,03/18/2023 15:58:00,29.86,3056.64,,,,,
14443,03/18/2023 16:00:00,29.90,3000.32,,,,,
14444,03/18/2023 16:02:00,29.68,2988.80,,,,,
14445,03/18/2023 16:04:00,29.73,2928.64,,,,,
14446,03/18/2023 16:06:00,29.73,2888.96,,,,,
14447,03/18/2023 16:08:00,29.64,2854.40,,,,,
14448,03/18/2023 16:10:00,29.64,2888.96,,,,,
14449,03/18/2023 16:12:00,29.56,2905.60,,,,,
14450,03/18/2023 16:14:00,29.56,2885.12,,,,,
14451,03/18/2023 16:16:00,29.56,2813.44,,,,,
14452,03/18/2023 16:18:00,29.56,2722.56,,,,,
14453,03/18/2023 16:20:00,29.56,2649.60,,,,,
14454,03/18/2023 16:22:00,29.51,2640.64,,,,,
14455,03/18/2023 16:24:00,29.51,2586.24,,,,,
14456,03/18/2023 16:26:00,29.51,2535.68,,,,,
14457,03/18/2023 16:28:00,29.51,2462.72,,,,,
14458,03/18/2023 16:30:00,29.43,2392.96,,,,,
14459,03/18/2023 16:32:00,29.47,2323.84,,,,,
14460,03/18/2023 16:34:00,29.51,2216.32,,,,,
14461,03/18/2023 16:36:00,29.60,2055.68,,,,,
14462,03/18/2023 16:38:00,29.47,1928.32,,,,,
14463,03/18/2023 16:40:00,29.38,1857.92,,,,,
14464,03/18/2023 16:42:00,29.30,1816.32,,,,,
14465,03/18/2023 16:44:00,29.26,1701.12,,,,,
14466,03/18/2023 16:46:00,29.21,1576.32,,,,,
14467,03/18/2023 16:48:00,29.17,1475.20,,,,,
14468,03/18/2023 16:50:00,29.08,1411.84,,,,,
14469,03/18/2023 16:52:00,29.04,1374.08,,,,,
14470,03/18/2023 16:54:00,29.04,1336.96,,,,,
14471,03/18/2023 16:56:00,29.00,1315.84,,,,,
14472,03/18/2023 16:58:00,29.00,1297.92,,,,,
14473,03/18/2023 17:00:00,29.00,1264.96,,,,,
14474,03/18/2023 17:02:00,29.00,1207.68,,,,,
14475,03/18/2023 17:04:00,28.95,1167.36,,,,,
14476,03/18/2023 17:06:00,29.00,1070.72,,,,,
14477,03/18/2023 17:08:00,28.83,982.40,,,,,
14478,03/18/2023 17:10:00,28.78,911.68,,,,,
14479,03/18/2023 17:12:00,28.74,866.56,,,,,
14480,03/18/2023 17:14:00,28.74,849.28,,,,,
14481,03/18/2023 17:16:00,28.70,809.60,,,,,
14482,03/18/2023 17:18:00,28.78,757.76,,,,,
14483,03/18/2023 17:20:00,28.74,709.12,,,,,
14484,03/18/2023 17:22:00,28.61,662.08,,,,,
14485,03/18/2023 17:24:00,28.70,621.12,,,,,
14486,03/18/2023 17:26:00,28.65,586.08,,,,,
14487,03/18/2023 17:28:00,28.61,544.00,,,,,
14488,03/18/2023 17:30:00,28.70,502.88,,,,,
14489,03/18/2023 17:32:00,28.61,471.68,,,,,
14490,03/18/2023 17:34:00,28.61,443.84,,,,,
14491,03/18/2023 17:36:00,28.70,416.48,,,,,
14492,03/18/2023 17:38:00,28.61,398.08,,,,,
14493,03/18/2023 17:40:00,28.53,377.92,,,,,
14494,03/18/2023 17:42:00,28.53,341.28,,,,,
14495,03/18/2023 17:44:00,28.53,307.36,,,,,
14496,03/18/2023 17:46:00,28.40,274.32,,,,,
14497,03/18/2023 17:48:00,28.48,249.52,,,,,
14498,03/18/2023 17:50:00,28.40,223.84,,,,,
14499,03/18/2023 17:52:00,28.44,194.48,,,,,
14500,03/18/2023 17:54:00,28.40,166.00,,,,,
14501,03/18/2023 17:56:00,28.27,138.52,,,,,
14502,03/18/2023 17:58:00,28.27,109.08,,,,,
14503,03/18/2023 18:00:00,28.35,82.00,,,,,
14504,03/18/2023 18:02:00,28.27,66.90,,,,,
14505,03/18/2023 18:04:00,28.27,54.50,,,,,
14506,03/18/2023 18:06:00,28.27,44.66,,,,,
14507,03/18/2023 18:08:00,28.23,36.40,,,,,
14508,03/18/2023 18:10:00,28.27,28.85,,,,,
14509,03/18/2023 18:12:00,28.27,22.44,,,,,
14510,03/18/2023 18:14:00,28.31,16.72,,,,,
14511,03/18/2023 18:16:00,28.31,12.36,,,,,
14512,03/18/2023 18:18:00,28.31,8.68,,,,,
14513,03/18/2023 18:20:00,28.23,5.69,,,,,
14514,03/18/2023 18:22:00,28.27,2.96,,,,,
14515,03/18/2023 18:24:00,28.27,1.36,,,,,
14516,03/18/2023 18:26:00,28.23,0.68,,,,,
14517,03/18/2023 18:28:00,28.27,0.22,,,,,
14518,03/18/2023 18:30:00,28.27,0.00,,,,,
14519,03/18/2023 18:32:00,28.27,0.00,,,,,
14520,03/18/2023 18:34:00,28.18,0.00,,,,,
14521,03/18/2023 18:36:00,28.14,0.00,,,,,
14522,03/18/2023 18:38:00,28.18,0.00,,,,,
14523,03/18/2023 18:40:00,28.14,0.00,,,,,
14524,03/18/2023 18:42:00,28.18,0.00,,,,,
14525,03/18/2023 18:44:00,28.23,0.00,,,,,
14526,03/18/2023 18:46:00,28.14,0.00,,,,,
14527,03/18/2023 18:48:00,28.10,0.00,,,,,
14528,03/18/2023 18:50:00,28.05,0.00,,,,,
14529,03/18/2023 18:52:00,28.01,0.00,,,,,
14530,03/18/2023 18:54:00,28.01,0.00,,,,,
14531,03/18/2023 18:56:00,27.97,0.00,,,,,
14532,03/18/2023 18:58:00,28.01,0.00,,,,,
14533,03/18/2023 19:00:00,27.97,0.00,,,,,
14534,03/18/2023 19:02:00,28.01,0.00,,,,,
14535,03/18/2023 19:04:00,28.01,0.00,,,,,
14536,03/18/2023 19:06:00,28.05,0.00,,,,,
14537,03/18/2023 19:08:00,28.01,0.00,,,,,
14538,03/18/2023 19:10:00,27.93,0.00,,,,,
14539,03/18/2023 19:12:00,27.97,0.00,,,,,
14540,03/18/2023 19:14:00,27.88,0.00,,,,,
14541,03/18/2023 19:16:00,27.93,0.00,,,,,
14542,03/18/2023 19:18:00,27.88,0.00,,,,,
14543,03/18/2023 19:20:00,27.88,0.00,,,,,
14544,03/18/2023 19:22:00,27.88,0.00,,,,,
14545,03/18/2023 19:24:00,27.84,0.00,,,,,
14546,03/18/2023 19:26:00,27.80,0.00,,,,,
14547,03/18/2023 19:28:00,27.80,0.00,,,,,
14548,03/18/2023 19:30:00,27.80,0.00,,,,,
14549,03/18/2023 19:32:00,27.71,0.00,,,,,
14550,03/18/2023 19:34:00,27.67,0.00,,,,,
14551,03/18/2023 19:36:00,27.63,0.00,,,,,
14552,03/18/2023 19:38:00,27.63,0.00,,,,,
14553,03/18/2023 19:40:00,27.80,0.00,,,,,
14554,03/18/2023 19:42:00,27.75,0.00,,,,,
14555,03/18/2023 19:44:00,27.71,0.00,,,,,
14556,03/18/2023 19:46:00,27.63,0.00,,,,,
14557,03/18/2023 19:48:00,27.58,0.00,,,,,
14558,03/18/2023 19:50:00,27.54,0.00,,,,,
14559,03/18/2023 19:52:00,27.50,0.00,,,,,
14560,03/18/2023 19:54:00,27.41,0.00,,,,,
14561,03/18/2023 19:56:00,27.41,0.00,,,,,
14562,03/18/2023 19:58:00,27.37,0.00,,,,,
14563,03/18/2023 20:00:00,27.32,0.00,,,,,
14564,03/18/2023 20:02:00,27.32,0.00,,,,,
14565,03/18/2023 20:04:00,27.24,0.00,,,,,
14566,03/18/2023 20:06:00,27.24,0.00,,,,,
14567,03/18/2023 20:08:00,27.20,0.00,,,,,
14568,03/18/2023 20:10:00,27.24,0.00,,,,,
14569,03/18/2023 20:12:00,27.28,0.00,,,,,
14570,03/18/2023 20:14:00,27.24,0.00,,,,,
14571,03/18/2023 20:16:00,27.20,0.00,,,,,
14572,03/18/2023 20:18:00,27.15,0.00,,,,,
14573,03/18/2023 20:20:00,27.11,0.00,,,,,
14574,03/18/2023 20:22:00,27.11,0.00,,,,,
14575,03/18/2023 20:24:00,27.07,0.00,,,,,
14576,03/18/2023 20:26:00,27.02,0.00,,,,,
14577,03/18/2023 20:28:00,26.94,0.00,,,,,
14578,03/18/2023 20:30:00,26.90,0.00,,,,,
14579,03/18/2023 20:32:00,26.94,0.00,,,,,
14580,03/18/2023 20:34:00,26.90,0.00,,,,,
14581,03/18/2023 20:36:00,26.90,0.00,,,,,
14582,03/18/2023 20:38:00,26.85,0.00,,,,,
14583,03/18/2023 20:40:00,26.85,0.00,,,,,
14584,03/18/2023 20:42:00,26.81,0.00,,,,,
14585,03/18/2023 20:44:00,26.77,0.00,,,,,
14586,03/18/2023 20:46:00,26.77,0.00,,,,,
14587,03/18/2023 20:48:00,26.72,0.00,,,,,
14588,03/18/2023 20:50:00,26.68,0.00,,,,,
14589,03/18/2023 20:52:00,26.72,0.00,,,,,
14590,03/18/2023 20:54:00,26.68,0.00,,,,,
14591,03/18/2023 20:56:00,26.68,0.00,,,,,
14592,03/18/2023 20:58:00,26.72,0.00,,,,,
14593,03/18/2023 21:00:00,26.81,0.00,,,,,
14594,03/18/2023 21:02:00,26.77,0.00,,,,,
14595,03/18/2023 21:04:00,26.77,0.00,,,,,
14596,03/18/2023 21:06:00,26.77,0.00,,,,,
14597,03/18/2023 21:08:00,26.72,0.00,,,,,
14598,03/18/2023 21:10:00,26.68,3.41,,,,,
14599,03/18/2023 21:12:00,26.72,3.41,,,,,
14600,03/18/2023 21:14:00,26.72,3.41,,,,,
14601,03/18/2023 21:16:00,26.64,3.19,,,,,
14602,03/18/2023 21:18:00,26.60,3.19,,,,,
14603,03/18/2023 21:20:00,26.60,3.19,,,,,
14604,03/18/2023 21:22:00,26.64,3.19,,,,,
14605,03/18/2023 21:24:00,26.68,3.19,,,,,
14606,03/18/2023 21:26:00,26.68,3.19,,,,,
14607,03/18/2023 21:28:00,26.64,3.19,,,,,
14608,03/18/2023 21:30:00,26.64,0.00,,,,,
14609,03/18/2023 21:32:00,26.60,0.00,,,,,
14610,03/18/2023 21:34:00,26.68,0.00,,,,,
14611,03/18/2023 21:36:00,26.72,0.00,,,,,
14612,03/18/2023 21:38:00,26.68,0.00,,,,,
14613,03/18/2023 21:40:00,26.64,0.00,,,,,
14614,03/18/2023 21:42:00,26.68,0.00,,,,,
14615,03/18/2023 21:44:00,26.64,0.00,,,,,
14616,03/18/2023 21:46:00,26.60,0.00,,,,,
14617,03/18/2023 21:48:00,26.60,0.00,,,,,
14618,03/18/2023 21:50:00,26.51,0.00,,,,,
14619,03/18/2023 21:52:00,26.47,0.00,,,,,
14620,03/18/2023 21:54:00,26.42,0.00,,,,,
14621,03/18/2023 21:56:00,26.42,0.00,,,,,
14622,03/18/2023 21:58:00,26.42,0.00,,,,,
14623,03/18/2023 22:00:00,26.38,0.00,,,,,
14624,03/18/2023 22:02:00,26.42,0.00,,,,,
14625,03/18/2023 22:04:00,26.42,0.00,,,,,
14626,03/18/2023 22:06:00,26.38,0.00,,,,,
14627,03/18/2023 22:08:00,26.34,0.00,,,,,
14628,03/18/2023 22:10:00,26.30,0.00,,,,,
14629,03/18/2023 22:12:00,26.30,0.00,,,,,
14630,03/18/2023 22:14:00,26.25,0.00,,,,,
14631,03/18/2023 22:16:00,26.25,0.00,,,,,
14632,03/18/2023 22:18:00,26.34,0.00,,,,,
14633,03/18/2023 22:20:00,26.34,0.00,,,,,
14634,03/18/2023 22:22:00,26.25,0.00,,,,,
14635,03/18/2023 22:24:00,26.42,0.00,,,,,
14636,03/18/2023 22:26:00,26.38,0.00,,,,,
14637,03/18/2023 22:28:00,26.38,0.00,,,,,
14638,03/18/2023 22:30:00,26.42,0.00,,,,,
14639,03/18/2023 22:32:00,26.42,0.00,,,,,
14640,03/18/2023 22:34:00,26.42,0.00,,,,,
14641,03/18/2023 22:36:00,26.55,0.00,,,,,
14642,03/18/2023 22:38:00,26.81,0.00,,,,,
14643,03/18/2023 22:40:00,26.64,0.00,,,,,
14644,03/18/2023 22:42:00,26.30,0.00,,,,,
14645,03/18/2023 22:44:00,26.04,0.00,,,,,
14646,03/18/2023 22:46:00,25.69,0.00,,,,,
14647,03/18/2023 22:48:00,25.52,0.00,,,,,
14648,03/18/2023 22:50:00,25.35,0.00,,,,,
14649,03/18/2023 22:52:00,25.35,0.00,,,,,
14650,03/18/2023 22:54:00,25.31,0.00,,,,,
14651,03/18/2023 22:56:00,25.31,0.00,,,,,
14652,03/18/2023 22:58:00,25.18,0.00,,,,,
14653,03/18/2023 23:00:00,25.14,0.00,,,,,
14654,03/18/2023 23:02:00,25.09,0.22,,,,,
14655,03/18/2023 23:04:00,25.09,0.00,,,,,
14656,03/18/2023 23:06:00,25.05,0.00,,,,,
14657,03/18/2023 23:08:00,25.05,0.00,,,,,
14658,03/18/2023 23:10:00,25.05,0.00,,,,,
14659,03/18/2023 23:12:00,25.14,0.00,,,,,
14660,03/18/2023 23:14:00,25.09,0.00,,,,,
14661,03/18/2023 23:16:00,25.18,0.00,,,,,
14662,03/18/2023 23:18:00,25.31,0.00,,,,,
14663,03/18/2023 23:20:00,25.31,0.00,,,,,
14664,03/18/2023 23:22:00,25.44,0.00,,,,,
14665,03/18/2023 23:24:00,25.48,0.00,,,,,
14666,03/18/2023 23:26:00,25.52,0.00,,,,,
14667,03/18/2023 23:28:00,25.57,0.00,,,,,
14668,03/18/2023 23:30:00,25.61,0.00,,,,,
14669,03/18/2023 23:32:00,25.57,0.00,,,,,
14670,03/18/2023 23:34:00,25.52,0.00,,,,,
14671,03/18/2023 23:36:00,25.57,0.00,,,,,
14672,03/18/2023 23:38:00,25.61,0.00,,,,,
14673,03/18/2023 23:40:00,25.65,0.00,,,,,
14674,03/18/2023 23:42:00,25.61,0.00,,,,,
14675,03/18/2023 23:44:00,25.65,0.00,,,,,
14676,03/18/2023 23:46:00,25.65,0.00,,,,,
14677,03/18/2023 23:48:00,25.61,0.00,,,,,
14678,03/18/2023 23:50:00,25.57,0.00,,,,,
14679,03/18/2023 23:52:00,25.52,0.00,,,,,
14680,03/18/2023 23:54:00,25.48,0.00,,,,,
14681,03/18/2023 23:56:00,25.48,0.00,,,,,
14682,03/18/2023 23:58:00,25.39,0.00,,,,,
14683,03/19/2023 00:00:00,25.35,0.00,,,,,
14684,03/19/2023 00:02:00,25.52,0.00,,,,,
14685,03/19/2023 00:04:00,25.82,0.00,,,,,
14686,03/19/2023 00:06:00,26.08,0.00,,,,,
14687,03/19/2023 00:08:00,26.30,0.00,,,,,
14688,03/19/2023 00:10:00,26.30,0.00,,,,,
14689,03/19/2023 00:12:00,26.38,0.00,,,,,
14690,03/19/2023 00:14:00,26.47,0.00,,,,,
14691,03/19/2023 00:16:00,26.38,0.00,,,,,
14692,03/19/2023 00:18:00,26.38,0.00,,,,,
14693,03/19/2023 00:20:00,26.25,0.00,,,,,
14694,03/19/2023 00:22:00,26.30,0.00,,,,,
14695,03/19/2023 00:24:00,26.34,0.00,,,,,
14696,03/19/2023 00:26:00,26.25,0.00,,,,,
14697,03/19/2023 00:28:00,26.12,0.00,,,,,
14698,03/19/2023 00:30:00,26.30,0.00,,,,,
14699,03/19/2023 00:32:00,26.42,0.00,,,,,
14700,03/19/2023 00:34:00,26.38,0.00,,,,,
14701,03/19/2023 00:36:00,26.38,0.00,,,,,
14702,03/19/2023 00:38:00,26.47,0.00,,,,,
14703,03/19/2023 00:40:00,26.47,0.00,,,,,
14704,03/19/2023 00:42:00,26.30,0.00,,,,,
14705,03/19/2023 00:44:00,26.17,0.00,,,,,
14706,03/19/2023 00:46:00,26.12,0.00,,,,,
14707,03/19/2023 00:48:00,26.12,0.00,,,,,
14708,03/19/2023 00:50:00,26.12,0.00,,,,,
14709,03/19/2023 00:52:00,26.04,0.00,,,,,
14710,03/19/2023 00:54:00,26.04,0.00,,,,,
14711,03/19/2023 00:56:00,26.30,0.00,,,,,
14712,03/19/2023 00:58:00,26.30,0.00,,,,,
14713,03/19/2023 01:00:00,26.21,0.00,,,,,
14714,03/19/2023 01:02:00,26.17,0.00,,,,,
14715,03/19/2023 01:04:00,26.12,0.00,,,,,
14716,03/19/2023 01:06:00,26.04,0.00,,,,,
14717,03/19/2023 01:08:00,25.95,0.00,,,,,
14718,03/19/2023 01:10:00,25.87,0.00,,,,,
14719,03/19/2023 01:12:00,25.78,0.00,,,,,
14720,03/19/2023 01:14:00,25.74,0.00,,,,,
14721,03/19/2023 01:16:00,25.65,0.00,,,,,
14722,03/19/2023 01:18:00,25.65,0.00,,,,,
14723,03/19/2023 01:20:00,25.57,0.00,,,,,
14724,03/19/2023 01:22:00,25.52,0.00,,,,,
14725,03/19/2023 01:24:00,25.57,0.00,,,,,
14726,03/19/2023 01:26:00,25.57,0.00,,,,,
14727,03/19/2023 01:28:00,25.74,0.00,,,,,
14728,03/19/2023 01:30:00,25.69,0.00,,,,,
14729,03/19/2023 01:32:00,25.69,0.00,,,,,
14730,03/19/2023 01:34:00,25.65,0.00,,,,,
14731,03/19/2023 01:36:00,25.61,0.00,,,,,
14732,03/19/2023 01:38:00,25.52,0.00,,,,,
14733,03/19/2023 01:40:00,25.52,0.00,,,,,
14734,03/19/2023 01:42:00,25.52,0.00,,,,,
14735,03/19/2023 01:44:00,25.52,0.00,,,,,
14736,03/19/2023 01:46:00,25.57,0.00,,,,,
14737,03/19/2023 01:48:00,25.57,0.00,,,,,
14738,03/19/2023 01:50:00,25.57,0.00,,,,,
14739,03/19/2023 01:52:00,25.61,0.00,,,,,
14740,03/19/2023 01:54:00,25.69,0.00,,,,,
14741,03/19/2023 01:56:00,25.78,0.00,,,,,
14742,03/19/2023 01:58:00,25.78,0.00,,,,,
14743,03/19/2023 02:00:00,25.69,0.00,,,,,
14744,03/19/2023 02:02:00,25.65,0.00,,,,,
14745,03/19/2023 02:04:00,25.61,0.00,,,,,
14746,03/19/2023 02:06:00,25.57,0.00,,,,,
14747,03/19/2023 02:08:00,25.57,0.00,,,,,
14748,03/19/2023 02:10:00,25.57,0.00,,,,,
14749,03/19/2023 02:12:00,25.57,0.00,,,,,
14750,03/19/2023 02:14:00,25.65,0.00,,,,,
14751,03/19/2023 02:16:00,25.69,0.00,,,,,
14752,03/19/2023 02:18:00,25.74,0.00,,,,,
14753,03/19/2023 02:20:00,25.61,0.00,,,,,
14754,03/19/2023 02:22:00,25.61,0.00,,,,,
14755,03/19/2023 02:24:00,25.52,0.00,,,,,
14756,03/19/2023 02:26:00,25.52,0.00,,,,,
14757,03/19/2023 02:28:00,25.48,0.00,,,,,
14758,03/19/2023 02:30:00,25.44,0.00,,,,,
14759,03/19/2023 02:32:00,25.48,0.00,,,,,
14760,03/19/2023 02:34:00,25.44,0.00,,,,,
14761,03/19/2023 02:36:00,25.39,0.00,,,,,
14762,03/19/2023 02:38:00,25.39,0.00,,,,,
14763,03/19/2023 02:40:00,25.39,0.00,,,,,
14764,03/19/2023 02:42:00,25.39,0.00,,,,,
14765,03/19/2023 02:44:00,25.44,0.00,,,,,
14766,03/19/2023 02:46:00,25.44,0.00,,,,,
14767,03/19/2023 02:48:00,25.39,0.00,,,,,
14768,03/19/2023 02:50:00,25.39,0.00,,,,,
14769,03/19/2023 02:52:00,25.39,0.00,,,,,
14770,03/19/2023 02:54:00,25.39,0.00,,,,,
14771,03/19/2023 02:56:00,25.44,0.00,,,,,
14772,03/19/2023 02:58:00,25.44,0.00,,,,,
14773,03/19/2023 03:00:00,25.35,0.00,,,,,
14774,03/19/2023 03:02:00,25.39,0.00,,,,,
14775,03/19/2023 03:04:00,25.39,0.00,,,,,
14776,03/19/2023 03:06:00,25.39,0.00,,,,,
14777,03/19/2023 03:08:00,25.39,0.00,,,,,
14778,03/19/2023 03:10:00,25.35,0.00,,,,,
14779,03/19/2023 03:12:00,25.39,0.00,,,,,
14780,03/19/2023 03:14:00,25.31,0.00,,,,,
14781,03/19/2023 03:16:00,25.35,0.00,,,,,
14782,03/19/2023 03:18:00,25.35,0.00,,,,,
14783,03/19/2023 03:20:00,25.31,0.00,,,,,
14784,03/19/2023 03:22:00,25.27,0.00,,,,,
14785,03/19/2023 03:24:00,25.31,0.00,,,,,
14786,03/19/2023 03:26:00,25.31,0.00,,,,,
14787,03/19/2023 03:28:00,25.27,0.00,,,,,
14788,03/19/2023 03:30:00,25.22,0.00,,,,,
14789,03/19/2023 03:32:00,25.18,0.00,,,,,
14790,03/19/2023 03:34:00,25.22,0.00,,,,,
14791,03/19/2023 03:36:00,25.22,0.00,,,,,
14792,03/19/2023 03:38:00,25.18,0.00,,,,,
14793,03/19/2023 03:40:00,25.14,0.00,,,,,
14794,03/19/2023 03:42:00,25.18,0.00,,,,,
14795,03/19/2023 03:44:00,25.14,0.00,,,,,
14796,03/19/2023 03:46:00,25.22,0.00,,,,,
14797,03/19/2023 03:48:00,25.27,0.00,,,,,
14798,03/19/2023 03:50:00,25.27,0.00,,,,,
14799,03/19/2023 03:52:00,25.27,0.00,,,,,
14800,03/19/2023 03:54:00,25.27,0.00,,,,,
14801,03/19/2023 03:56:00,25.27,0.00,,,,,
14802,03/19/2023 03:58:00,25.31,0.00,,,,,
14803,03/19/2023 04:00:00,25.35,0.00,,,,,
14804,03/19/2023 04:02:00,25.35,0.00,,,,,
14805,03/19/2023 04:04:00,25.35,0.00,,,,,
14806,03/19/2023 04:06:00,25.35,0.00,,,,,
14807,03/19/2023 04:08:00,25.35,0.00,,,,,
14808,03/19/2023 04:10:00,25.35,0.00,,,,,
14809,03/19/2023 04:12:00,25.31,0.00,,,,,
14810,03/19/2023 04:14:00,25.27,0.00,,,,,
14811,03/19/2023 04:16:00,25.31,0.00,,,,,
14812,03/19/2023 04:18:00,25.31,0.00,,,,,
14813,03/19/2023 04:20:00,25.27,0.00,,,,,
14814,03/19/2023 04:22:00,25.31,0.00,,,,,
14815,03/19/2023 04:24:00,25.27,0.00,,,,,
14816,03/19/2023 04:26:00,25.27,0.00,,,,,
14817,03/19/2023 04:28:00,25.35,0.00,,,,,
14818,03/19/2023 04:30:00,25.27,0.00,,,,,
14819,03/19/2023 04:32:00,25.27,0.00,,,,,
14820,03/19/2023 04:34:00,25.22,0.00,,,,,
14821,03/19/2023 04:36:00,25.22,0.00,,,,,
14822,03/19/2023 04:38:00,25.27,0.00,,,,,
14823,03/19/2023 04:40:00,25.31,0.00,,,,,
14824,03/19/2023 04:42:00,25.31,0.00,,,,,
14825,03/19/2023 04:44:00,25.35,0.00,,,,,
14826,03/19/2023 04:46:00,25.35,0.00,,,,,
14827,03/19/2023 04:48:00,25.35,0.00,,,,,
14828,03/19/2023 04:50:00,25.39,0.00,,,,,
14829,03/19/2023 04:52:00,25.35,0.00,,,,,
14830,03/19/2023 04:54:00,25.35,0.00,,,,,
14831,03/19/2023 04:56:00,25.31,0.00,,,,,
14832,03/19/2023 04:58:00,25.35,0.00,,,,,
14833,03/19/2023 05:00:00,25.39,0.00,,,,,
14834,03/19/2023 05:02:00,25.35,0.00,,,,,
14835,03/19/2023 05:04:00,25.22,0.00,,,,,
14836,03/19/2023 05:06:00,25.27,0.00,,,,,
14837,03/19/2023 05:08:00,25.22,0.00,,,,,
14838,03/19/2023 05:10:00,25.18,0.00,,,,,
14839,03/19/2023 05:12:00,25.18,0.00,,,,,
14840,03/19/2023 05:14:00,25.14,0.00,,,,,
14841,03/19/2023 05:16:00,25.09,0.00,,,,,
14842,03/19/2023 05:18:00,24.92,0.00,,,,,
14843,03/19/2023 05:20:00,24.88,0.00,,,,,
14844,03/19/2023 05:22:00,24.84,0.00,,,,,
14845,03/19/2023 05:24:00,24.75,0.00,,,,,
14846,03/19/2023 05:26:00,24.75,0.00,,,,,
14847,03/19/2023 05:28:00,24.75,0.00,,,,,
14848,03/19/2023 05:30:00,24.66,0.00,,,,,
14849,03/19/2023 05:32:00,24.62,0.00,,,,,
14850,03/19/2023 05:34:00,24.54,0.00,,,,,
14851,03/19/2023 05:36:00,24.54,0.00,,,,,
14852,03/19/2023 05:38:00,24.49,0.00,,,,,
14853,03/19/2023 05:40:00,24.54,0.00,,,,,
14854,03/19/2023 05:42:00,24.54,0.00,,,,,
14855,03/19/2023 05:44:00,24.62,0.00,,,,,
14856,03/19/2023 05:46:00,24.54,0.22,,,,,
14857,03/19/2023 05:48:00,24.58,0.91,,,,,
14858,03/19/2023 05:50:00,24.58,2.05,,,,,
14859,03/19/2023 05:52:00,24.62,4.32,,,,,
14860,03/19/2023 05:54:00,24.58,7.32,,,,,
14861,03/19/2023 05:56:00,24.58,10.99,,,,,
14862,03/19/2023 05:58:00,24.62,15.80,,,,,
14863,03/19/2023 06:00:00,24.62,22.21,,,,,
14864,03/19/2023 06:02:00,24.62,29.31,,,,,
14865,03/19/2023 06:04:00,24.58,38.48,,,,,
14866,03/19/2023 06:06:00,24.62,52.94,,,,,
14867,03/19/2023 06:08:00,24.58,76.16,,,,,
14868,03/19/2023 06:10:00,24.58,96.76,,,,,
14869,03/19/2023 06:12:00,24.62,111.92,,,,,
14870,03/19/2023 06:14:00,24.58,132.16,,,,,
14871,03/19/2023 06:16:00,24.62,151.40,,,,,
14872,03/19/2023 06:18:00,24.66,178.80,,,,,
14873,03/19/2023 06:20:00,24.66,217.36,,,,,
14874,03/19/2023 06:22:00,24.79,268.88,,,,,
14875,03/19/2023 06:24:00,24.79,294.56,,,,,
14876,03/19/2023 06:26:00,24.84,366.08,,,,,
14877,03/19/2023 06:28:00,24.88,439.20,,,,,
14878,03/19/2023 06:30:00,24.84,457.92,,,,,
14879,03/19/2023 06:32:00,24.88,512.80,,,,,
14880,03/19/2023 06:34:00,24.92,503.68,,,,,
14881,03/19/2023 06:36:00,24.97,549.60,,,,,
14882,03/19/2023 06:38:00,25.01,681.60,,,,,
14883,03/19/2023 06:40:00,25.09,687.04,,,,,
14884,03/19/2023 06:42:00,25.14,683.52,,,,,
14885,03/19/2023 06:44:00,25.18,769.60,,,,,
14886,03/19/2023 06:46:00,25.22,897.28,,,,,
14887,03/19/2023 06:48:00,25.31,944.00,,,,,
14888,03/19/2023 06:50:00,25.31,989.76,,,,,
14889,03/19/2023 06:52:00,25.31,1025.28,,,,,
14890,03/19/2023 06:54:00,25.31,1078.08,,,,,
14891,03/19/2023 06:56:00,25.39,1142.08,,,,,
14892,03/19/2023 06:58:00,25.44,1236.80,,,,,
14893,03/19/2023 07:00:00,25.48,1335.04,,,,,
14894,03/19/2023 07:02:00,25.52,1436.80,,,,,
14895,03/19/2023 07:04:00,25.61,1578.24,,,,,
14896,03/19/2023 07:06:00,25.69,1774.08,,,,,
14897,03/19/2023 07:08:00,25.82,2083.20,,,,,
14898,03/19/2023 07:10:00,26.08,2919.68,,,,,
14899,03/19/2023 07:12:00,26.25,2524.80,,,,,
14900,03/19/2023 07:14:00,26.34,2469.76,,,,,
14901,03/19/2023 07:16:00,26.47,2506.24,,,,,
14902,03/19/2023 07:18:00,26.60,2735.36,,,,,
14903,03/19/2023 07:20:00,26.64,2993.92,,,,,
14904,03/19/2023 07:22:00,26.81,2963.20,,,,,
14905,03/19/2023 07:24:00,26.81,3032.32,,,,,
14906,03/19/2023 07:26:00,26.94,3151.36,,,,,
14907,03/19/2023 07:28:00,27.02,3216.64,,,,,
14908,03/19/2023 07:30:00,27.15,3194.88,,,,,
14909,03/19/2023 07:32:00,27.28,3289.60,,,,,
14910,03/19/2023 07:34:00,27.32,3270.40,,,,,
14911,03/19/2023 07:36:00,27.32,3431.68,,,,,
14912,03/19/2023 07:38:00,27.45,3348.48,,,,,
14913,03/19/2023 07:40:00,27.50,2812.16,,,,,
14914,03/19/2023 07:42:00,27.45,2816.00,,,,,
14915,03/19/2023 07:44:00,27.32,2881.28,,,,,
14916,03/19/2023 07:46:00,27.28,2944.00,,,,,
